ID,公司,職務,類別,工作內容,風險等級,自動化風險分數
f8217fc9-0d5c-4cb1-8d2e-fcf19992b268,四星國際股份有限公司,IT/ MIS Supervisor,系統工程師,"工作內容
1.負責辦公室電腦系統日常基礎維運
2.創建本地用戶、使用Active Directory網域帳號管理與控管
3.伺服器日常維護，包括網路、硬件檢修及定期保養
4.Windows及iMac作業系統維護及更新、軟體應用安裝、網路印表機、無線網路及電腦硬體設備之相關故障排查
5.管理維護防火牆、NAS、Fileserver、交換機、資安等相關軟硬體設置
6.網路TCP/IP及、路由協議故障排除
7.Windows、iMac、MS Office 配置與安裝 (Outlook, Word, Excel, PPT, Skype)
8.網路會議技術支持 (Zoom、Teams、Skype)、投影機擺放設置
9.設置遠程桌面支持及維運 (Remote Desktop)
10.維護電信總機 / 監控系統硬體線路維護
11.需要外勤處理電腦相關問題
12.與各海外辦公室駐點交流合作與技術支持
13.支援其他部門及主管交辦事項",中風險,0.397
f8217fc9-0d5c-4cb1-8d2e-fcf19992b268,四星國際股份有限公司,IT/ MIS Supervisor,網路管理工程師,"工作內容
1.負責辦公室電腦系統日常基礎維運
2.創建本地用戶、使用Active Directory網域帳號管理與控管
3.伺服器日常維護，包括網路、硬件檢修及定期保養
4.Windows及iMac作業系統維護及更新、軟體應用安裝、網路印表機、無線網路及電腦硬體設備之相關故障排查
5.管理維護防火牆、NAS、Fileserver、交換機、資安等相關軟硬體設置
6.網路TCP/IP及、路由協議故障排除
7.Windows、iMac、MS Office 配置與安裝 (Outlook, Word, Excel, PPT, Skype)
8.網路會議技術支持 (Zoom、Teams、Skype)、投影機擺放設置
9.設置遠程桌面支持及維運 (Remote Desktop)
10.維護電信總機 / 監控系統硬體線路維護
11.需要外勤處理電腦相關問題
12.與各海外辦公室駐點交流合作與技術支持
13.支援其他部門及主管交辦事項",中風險,0.402
f8217fc9-0d5c-4cb1-8d2e-fcf19992b268,四星國際股份有限公司,IT/ MIS Supervisor,MIS程式設計師,"工作內容
1.負責辦公室電腦系統日常基礎維運
2.創建本地用戶、使用Active Directory網域帳號管理與控管
3.伺服器日常維護，包括網路、硬件檢修及定期保養
4.Windows及iMac作業系統維護及更新、軟體應用安裝、網路印表機、無線網路及電腦硬體設備之相關故障排查
5.管理維護防火牆、NAS、Fileserver、交換機、資安等相關軟硬體設置
6.網路TCP/IP及、路由協議故障排除
7.Windows、iMac、MS Office 配置與安裝 (Outlook, Word, Excel, PPT, Skype)
8.網路會議技術支持 (Zoom、Teams、Skype)、投影機擺放設置
9.設置遠程桌面支持及維運 (Remote Desktop)
10.維護電信總機 / 監控系統硬體線路維護
11.需要外勤處理電腦相關問題
12.與各海外辦公室駐點交流合作與技術支持
13.支援其他部門及主管交辦事項",中風險,0.384
bf332efa-bddf-4c14-bbde-30d323d8667a,優式資本股份有限公司,Linux 工程師 (交易程式),軟體工程師,"【Responsibilities】
1. 開發與維運交易系統。
2. 優化現有交易系統，並提供更佳解決方案。

【Required Qualifications】
1. 4年以上 Linux 開發工程師經驗，且具有以下經驗將優先考慮
- 熟悉股票/期貨的交易流程
- 具股票/期貨交易程式開發經驗（如：接收券商行情/介接券商API下單...等）
2. 熟悉網路，多執行緒（multithreading）程式開發。
3. 熟悉 Linux 系統，且擅長 C 或 C++。
4. 獨立思考，具問題解決能力。
5. 當責且追求卓越。注重細節，對成果負責。
6. 重視團隊合作且對工作充滿熱情。

【Preferred Qualifications】
1. 熟悉金融交易知識，且對於金融市場具有高度熱情。
2. 良好的溝通協調能力。",低風險,0.256
bf332efa-bddf-4c14-bbde-30d323d8667a,優式資本股份有限公司,Linux 工程師 (交易程式),通訊軟體工程師,"【Responsibilities】
1. 開發與維運交易系統。
2. 優化現有交易系統，並提供更佳解決方案。

【Required Qualifications】
1. 4年以上 Linux 開發工程師經驗，且具有以下經驗將優先考慮
- 熟悉股票/期貨的交易流程
- 具股票/期貨交易程式開發經驗（如：接收券商行情/介接券商API下單...等）
2. 熟悉網路，多執行緒（multithreading）程式開發。
3. 熟悉 Linux 系統，且擅長 C 或 C++。
4. 獨立思考，具問題解決能力。
5. 當責且追求卓越。注重細節，對成果負責。
6. 重視團隊合作且對工作充滿熱情。

【Preferred Qualifications】
1. 熟悉金融交易知識，且對於金融市場具有高度熱情。
2. 良好的溝通協調能力。",低風險,0.258
bf332efa-bddf-4c14-bbde-30d323d8667a,優式資本股份有限公司,Linux 工程師 (交易程式),演算法工程師,"【Responsibilities】
1. 開發與維運交易系統。
2. 優化現有交易系統，並提供更佳解決方案。

【Required Qualifications】
1. 4年以上 Linux 開發工程師經驗，且具有以下經驗將優先考慮
- 熟悉股票/期貨的交易流程
- 具股票/期貨交易程式開發經驗（如：接收券商行情/介接券商API下單...等）
2. 熟悉網路，多執行緒（multithreading）程式開發。
3. 熟悉 Linux 系統，且擅長 C 或 C++。
4. 獨立思考，具問題解決能力。
5. 當責且追求卓越。注重細節，對成果負責。
6. 重視團隊合作且對工作充滿熱情。

【Preferred Qualifications】
1. 熟悉金融交易知識，且對於金融市場具有高度熱情。
2. 良好的溝通協調能力。",低風險,0.237
ae8da41d-ac8d-4972-8137-d4f354aad626,火龍數位科技遊戲有限公司,DBA 資料庫管理師,資料庫管理人員,"1. 熟悉 SQL Server、MySql、MongoDB 建置、管理、維護。
2. T-SQL 及 Stored Procedure 效能調校。
3. 資料庫日常監控、異常排除及系統性能優化。
4. 具 DB HA 架構建置和維護經驗。
5. 提供 RD 諮詢並給予建議，進行 DB-Schema 建置與異動的工作。
6. 資料庫備份管理、災難復原及定期系統升級或更新。",低風險,0.323
46e9ac6d-2cc6-42ee-9772-e2952fa1d0ca,台灣松下電腦股份有限公司,產品測試工程師 (PE),軟體工程師,"1.產品測試軟體開發與試做產品功能測試
2.產線測試管理及生產製造規格書製作
3.負責品質管理報告，需與電子工程師合作處理產品測試異常
4.與海外設計開發技術人員溝通協調產品測試結果

※我們希望您：
1.熟悉Windows Shell程式撰寫(如Batch File，PowerShell等)
2.熟悉Script語言開發(如Javascript，VBScript，Python等)
3.熟悉Windows系統環境與工具(Windows PE)
4.具備良好溝通與跨部門協調能力 
5.具備英文書信對應能力",低風險,0.243
46e9ac6d-2cc6-42ee-9772-e2952fa1d0ca,台灣松下電腦股份有限公司,產品測試工程師 (PE),軟韌體測試工程師,"1.產品測試軟體開發與試做產品功能測試
2.產線測試管理及生產製造規格書製作
3.負責品質管理報告，需與電子工程師合作處理產品測試異常
4.與海外設計開發技術人員溝通協調產品測試結果

※我們希望您：
1.熟悉Windows Shell程式撰寫(如Batch File，PowerShell等)
2.熟悉Script語言開發(如Javascript，VBScript，Python等)
3.熟悉Windows系統環境與工具(Windows PE)
4.具備良好溝通與跨部門協調能力 
5.具備英文書信對應能力",低風險,0.261
46e9ac6d-2cc6-42ee-9772-e2952fa1d0ca,台灣松下電腦股份有限公司,產品測試工程師 (PE),電子產品系統工程師,"1.產品測試軟體開發與試做產品功能測試
2.產線測試管理及生產製造規格書製作
3.負責品質管理報告，需與電子工程師合作處理產品測試異常
4.與海外設計開發技術人員溝通協調產品測試結果

※我們希望您：
1.熟悉Windows Shell程式撰寫(如Batch File，PowerShell等)
2.熟悉Script語言開發(如Javascript，VBScript，Python等)
3.熟悉Windows系統環境與工具(Windows PE)
4.具備良好溝通與跨部門協調能力 
5.具備英文書信對應能力",低風險,0.259
3938db14-7740-48b0-8a8a-69d76e23834b,動力主義股份有限公司,MIS資訊工程師,資訊設備管制人員,"1.總部及門店相關軟硬體維運及機房管理。
2.電子表單設計及維護。
3.使用者需求分析、流程整理及資訊各項相關專案評估。
4.具MS SQL資料庫相關經驗為佳。
5.主管交辦事項。",中風險,0.334
3938db14-7740-48b0-8a8a-69d76e23834b,動力主義股份有限公司,MIS資訊工程師,資料庫管理人員,"1.總部及門店相關軟硬體維運及機房管理。
2.電子表單設計及維護。
3.使用者需求分析、流程整理及資訊各項相關專案評估。
4.具MS SQL資料庫相關經驗為佳。
5.主管交辦事項。",中風險,0.332
3938db14-7740-48b0-8a8a-69d76e23834b,動力主義股份有限公司,MIS資訊工程師,MIS／網管主管,"1.總部及門店相關軟硬體維運及機房管理。
2.電子表單設計及維護。
3.使用者需求分析、流程整理及資訊各項相關專案評估。
4.具MS SQL資料庫相關經驗為佳。
5.主管交辦事項。",中風險,0.332
92bd35cc-4131-4eaf-99a3-eb296fa31a29,LRS_英屬維京群島商杰恒國際有限公司台灣分公司,【彈性遠端+出差機會】Senior Full Stack Engineer (Node.js) 需中國產品開發經驗,全端工程師,"We’re looking for a Senior Fullstack Developer to join our team and take ownership of both website and mobile app development and maintenance. This role focuses primarily on backend operations for our China-based systems, ensuring smooth performance, high availability, and operational automation across platforms.

【Key Responsibilities】
- System Development & Maintenance: Lead the backend development for our China region systems — covering server management, data processing, and performance tuning.
- Fullstack Integration: While your core strength will be backend, you'll also contribute to frontend tasks when needed to ensure seamless end-to-end integration.
- Cross-Functional Collaboration & Issue Resolution: Act swiftly to diagnose and resolve issues in production, working closely with internal teams to troubleshoot and improve.
- Data Compliance & Security: Stay up-to-date with Chinese data privacy laws and ensure our systems operate in full compliance with local regulations.
- Documentation & Technical Support: Maintain clear, up-to-date system and API documentation. Provide internal tech support and occasional knowledge-sharing sessions.

【Requirements】
- 6+ years of experience in building high-performance applications
- 3+ years of hands-on experience with Node.js, with strong knowledge of MongoDB, serverless architecture, and Kubernetes
- Solid experience with Alibaba Cloud or AWS and cloud-based operations
- Proficiency with core engineering tools like Git, Jenkins (CI/CD), and CloudFormation
- Strong problem-solving skills and a team player mindset, especially in cross-functional environments

【Nice to Have】
- Experience with DevOps practices and managing CI/CD pipelines
- Familiarity with microservices architecture and distributed system design
- Background in international projects or prior experience operating in the Chinese market",高風險,1.003
92bd35cc-4131-4eaf-99a3-eb296fa31a29,LRS_英屬維京群島商杰恒國際有限公司台灣分公司,【彈性遠端+出差機會】Senior Full Stack Engineer (Node.js) 需中國產品開發經驗,後端工程師,"We’re looking for a Senior Fullstack Developer to join our team and take ownership of both website and mobile app development and maintenance. This role focuses primarily on backend operations for our China-based systems, ensuring smooth performance, high availability, and operational automation across platforms.

【Key Responsibilities】
- System Development & Maintenance: Lead the backend development for our China region systems — covering server management, data processing, and performance tuning.
- Fullstack Integration: While your core strength will be backend, you'll also contribute to frontend tasks when needed to ensure seamless end-to-end integration.
- Cross-Functional Collaboration & Issue Resolution: Act swiftly to diagnose and resolve issues in production, working closely with internal teams to troubleshoot and improve.
- Data Compliance & Security: Stay up-to-date with Chinese data privacy laws and ensure our systems operate in full compliance with local regulations.
- Documentation & Technical Support: Maintain clear, up-to-date system and API documentation. Provide internal tech support and occasional knowledge-sharing sessions.

【Requirements】
- 6+ years of experience in building high-performance applications
- 3+ years of hands-on experience with Node.js, with strong knowledge of MongoDB, serverless architecture, and Kubernetes
- Solid experience with Alibaba Cloud or AWS and cloud-based operations
- Proficiency with core engineering tools like Git, Jenkins (CI/CD), and CloudFormation
- Strong problem-solving skills and a team player mindset, especially in cross-functional environments

【Nice to Have】
- Experience with DevOps practices and managing CI/CD pipelines
- Familiarity with microservices architecture and distributed system design
- Background in international projects or prior experience operating in the Chinese market",高風險,1.052
